ID_GiaoDich,NgayGiaoDich,ID_SanPham,TenSanPham,ID_KhachHang,KenhBanHang,KhuVuc,SoLuong,GiaBan,DoanhThu,ChietKhau,Thue,ThanhTien,HinhThucThanhToan,LoaiKhachHang,NhanVienBanHang,ThoiTiet,NhietDo,ChiPhi
2670,2023-07-23 09:41:08,5,Oolong Tea Plus,22,Online,Quảng Ninh,2,28231.59,56463.18,0.0,5.646.318,62.109.498,Tiền mặt,Mới,Bob,Mưa,26,19903.38
2671,2024-06-30 20:56:56,4,Sting,26,Siêu thị,Đà Nẵng,10,24764.45,247644.5,0.1,24764.45,247644.5,Chuyển khoản,Mới,Emma,Âm u,23,152515.85
2672,2024-03-10 03:03:42,2,Coca-Cola,27,Online,Khánh Hòa,7,48825.88,341781.16,0.05,34.178.116,35.887.021.799.999.900,Thẻ,VIP,David,Mưa,26,142216.76
2673,2024-04-30 06:24:58,1,7 Up,38,Cửa hàng,Quảng Nam,6,42130.59,252783.54,0.1,25.278.354.000.000.000,252783.54,Tiền mặt,Thường xuyên,David,Mưa,28,169507.92
2674,2024-06-15 18:20:13,8,Mirinda,9,Siêu thị,Long An,8,39467.13,315737.04,0.05,31.573.704,331.523.892,Thẻ,Thường xuyên,Carol,Nắng,34,81893.42
2675,2023-07-25 11:39:40,4,Mirinda,37,Online,Nam Định,9,26428.47,237856.23,0.05,23.785.623.000.000.000,2.497.490.415,Thẻ,Thường xuyên,Bob,Mưa,27,193180.17
2676,2024-02-02 14:17:48,5,Mirinda,5,Cửa hàng,Long An,6,45261.82,271570.92,0.1,27.157.092.000.000.000,271570.92,Thẻ,Thường xuyên,Alice,Mưa,24,89598.76
2677,2023-11-16 13:53:22,6,Oolong Tea Plus,18,Siêu thị,Cần Thơ,2,13733.66,27467.32,0.0,2.746.732,30.214.052,Thẻ,VIP,Carol,Nắng,22,10828.41
2678,2024-01-07 04:17:32,8,Oolong Tea Plus,22,Siêu thị,Bà Rịa - Vũng Tàu,10,15736.88,157368.8,0.0,15736.88,173105.68,Chuyển khoản,VIP,David,Mưa,32,23050.37
2679,2023-10-04 05:59:20,8,7 Up,46,Siêu thị,Đồng Nai,4,48163.27,192653.08,0.05,19.265.308,202.285.734,Chuyển khoản,VIP,David,Nắng,21,36451.84
2680,2024-07-03 01:51:04,7,C2,12,Cửa hàng,Huế,3,32680.1,98040.3,0.1,9804.03,98040.3,Chuyển khoản,Mới,Alice,Mưa,23,50264.23
2681,2024-05-29 19:43:06,4,Coca-Cola,44,Online,Nam Định,3,16378.47,49135.41,0.1,4.913.541,49135.41,Thẻ,Thường xuyên,Bob,Nắng,33,15432.16
2682,2023-11-11 05:21:41,6,Mirinda,22,Cửa hàng,Khánh Hòa,5,47966.78,239833.9,0.1,23983.39,239833.9,Chuyển khoản,Mới,David,Âm u,32,184284.57
2683,2023-08-13 14:54:27,4,Mirinda,6,Cửa hàng,Hải Phòng,10,48994.71,489947.1,0.0,48994.71,5.389.418.099.999.990,Tiền mặt,VIP,Carol,Mưa,30,54753.9
2684,2024-06-09 04:12:27,7,Mirinda,36,Siêu thị,Bình Dương,1,45260.6,45260.6,0.05,4526.06,47523.63,Tiền mặt,VIP,Bob,Âm u,28,18252.48
2685,2023-10-29 12:51:24,1,Oolong Tea Plus,27,Online,Hà Nội,9,19542.55,17.588.294.999.999.900,0.1,17.588.295,17.588.294.999.999.900,Chuyển khoản,Mới,Bob,Mưa,29,65054.96
2686,2023-12-22 04:41:45,5,C2,47,Siêu thị,Thái Bình,4,21140.04,84560.16,0.0,8.456.016.000.000.000,93.016.176,Thẻ,Mới,David,Mưa,23,9763.49
2687,2024-02-02 06:45:03,10,Sting,15,Cửa hàng,Nam Định,7,26279.32,183955.24,0.0,18.395.524,202.350.764,Chuyển khoản,Mới,Emma,Âm u,28,36698.1
2688,2024-05-16 15:00:34,10,C2,17,Siêu thị,Thái Bình,7,33173.45,232214.15,0.0,23.221.415,255.435.565,Chuyển khoản,Mới,Carol,Âm u,29,100064.36
2689,2024-03-11 00:01:06,4,Oolong Tea Plus,3,Cửa hàng,Nghệ An,7,49688.25,347817.75,0.1,34.781.775,347817.75,Thẻ,VIP,David,Nắng,24,171923.42
2690,2023-10-04 15:56:05,7,Sting,10,Cửa hàng,Cần Thơ,5,48246.3,241231.5,0.05,24123.15,253.293.075,Chuyển khoản,Mới,Carol,Mưa,32,102145.09
2691,2024-05-27 12:20:09,9,Pepsi,25,Cửa hàng,Bình Định,4,46846.48,187385.92,0.1,18.738.592,187385.92,Chuyển khoản,Mới,David,Âm u,22,98330.79
2692,2023-11-26 12:34:56,5,7 Up,21,Siêu thị,Cần Thơ,4,13571.14,54284.56,0.0,5.428.456,59.713.016,Tiền mặt,Mới,Emma,Mưa,25,31273.62
2693,2024-05-17 23:27:05,4,Pepsi,40,Online,Bình Định,5,40287.41,201437.05,0.0,20.143.705,221.580.755,Tiền mặt,Mới,Bob,Nắng,28,21742.93
2694,2024-02-10 13:27:16,9,7 Up,9,Siêu thị,Đà Nẵng,6,45074.71,270448.26,0.05,27.044.826.000.000.000,283.970.673,Chuyển khoản,Mới,Emma,Âm u,27,127455.81
2695,2023-08-14 18:15:44,5,Mirinda,24,Cửa hàng,Đà Nẵng,10,23331.51,233315.1,0.0,23331.51,256646.61,Chuyển khoản,VIP,Carol,Nắng,32,203170.65
2696,2023-10-16 05:14:38,9,Pepsi,32,Siêu thị,Hà Nội,7,18783.18,131482.26,0.0,13.148.226,144.630.486,Thẻ,Mới,Bob,Mưa,22,67743.06
2697,2023-09-27 16:59:34,8,Oolong Tea Plus,3,Cửa hàng,Hà Nội,5,39938.41,199692.05,0.0,19.969.205,219.661.255,Chuyển khoản,VIP,David,Nắng,23,128209.05
2698,2024-02-04 10:30:39,4,Coca-Cola,33,Online,Hà Nội,9,13633.6,122702.4,0.05,12270.24,12.883.752.000.000.000,Chuyển khoản,VIP,Emma,Nắng,23,42883.4
2699,2024-05-07 21:59:30,7,Sting,43,Online,Hà Nội,9,47635.27,428717.43,0.0,42.871.743,471.589.173,Tiền mặt,Thường xuyên,Emma,Nắng,20,308330.62
2700,2024-02-16 17:11:37,5,Number 1,45,Cửa hàng,Huế,1,16243.26,16243.26,0.1,1.624.326,16.243.260.000.000.000,Tiền mặt,Thường xuyên,David,Nắng,31,11668.14
2701,2024-06-07 06:52:30,10,Strongbow,12,Online,Khánh Hòa,5,28301.97,141509.85,0.0,14.150.985,15.566.083.500.000.000,Chuyển khoản,VIP,David,Mưa,24,73165.81
2702,2023-11-25 17:00:51,4,Coca-Cola,29,Cửa hàng,Long An,2,49312.9,98625.8,0.0,9.862.580.000.000.000,108488.38,Chuyển khoản,VIP,Emma,Nắng,31,86870.7
2703,2023-08-27 21:27:25,5,Pepsi,21,Siêu thị,Hà Nội,4,49529.8,198119.2,0.0,19811.92,217931.12,Tiền mặt,VIP,Carol,Nắng,32,39711.05
2704,2024-06-13 09:20:43,5,Sting,39,Siêu thị,Hải Phòng,7,41040.39,287282.73,0.0,28.728.273,316.011.003,Chuyển khoản,Mới,Emma,Nắng,22,32623.29
2705,2023-08-15 07:03:10,9,Pepsi,34,Online,Hải Phòng,10,43568.38,435683.8,0.1,43568.38,435683.8,Tiền mặt,VIP,Emma,Nắng,26,312004.75
2706,2024-05-29 08:15:19,9,Pepsi,33,Online,Hải Phòng,6,48687.8,29.212.680.000.000.000,0.1,29.212.680.000.000.000,29.212.680.000.000.000,Chuyển khoản,Thường xuyên,Carol,Nắng,26,217846.09
2707,2023-12-17 14:46:28,6,Revive,32,Cửa hàng,Nam Định,7,47098.11,329686.77,0.1,32.968.677,329686.77,Tiền mặt,VIP,David,Nắng,24,64673.26
2708,2023-12-01 10:56:11,4,Number 1,20,Online,Thái Bình,3,34884.97,104654.91,0.1,10.465.491.000.000.000,104654.91,Tiền mặt,VIP,Carol,Mưa,24,32701.13
2709,2023-09-24 18:28:55,2,Revive,3,Online,Khánh Hòa,5,39385.41,196927.05,0.1,19.692.705,19.692.705.000.000.000,Chuyển khoản,Thường xuyên,Carol,Nắng,20,22457.93
2710,2023-11-01 18:00:41,3,Revive,4,Online,Quảng Ninh,6,33751.66,202509.96,0.05,20.250.996.000.000.000,21.263.545.800.000.000,Chuyển khoản,Mới,Bob,Mưa,34,67769.33
2711,2024-05-29 14:02:41,2,C2,17,Cửa hàng,Hải Phòng,6,30260.32,181561.92,0.1,18.156.192.000.000.000,181561.92,Thẻ,VIP,Emma,Nắng,23,130454.69
2712,2024-05-19 10:01:55,5,Oolong Tea Plus,50,Siêu thị,Quảng Nam,6,45234.04,271404.24,0.05,27.140.424.000.000.000,284.974.452,Chuyển khoản,Thường xuyên,Carol,Mưa,32,139601.77
2713,2023-09-24 20:29:02,6,Oolong Tea Plus,17,Cửa hàng,Bà Rịa - Vũng Tàu,9,39521.74,355695.66,0.1,35.569.566,355695.66,Chuyển khoản,Mới,Alice,Âm u,20,134622.44
2714,2024-05-09 06:01:03,5,Revive,19,Cửa hàng,Đà Nẵng,6,44393.51,266361.06,0.05,26.636.106.000.000.000,279.679.113,Tiền mặt,Mới,Emma,Mưa,20,105849.6
2715,2023-09-05 04:46:01,2,Mirinda,4,Online,Hà Nội,2,13836.53,27673.06,0.0,27.673.060.000.000.000,30.440.366,Thẻ,Thường xuyên,Alice,Âm u,27,2797.27
2716,2023-08-20 15:23:24,5,C2,29,Siêu thị,Khánh Hòa,9,33059.98,297539.82,0.1,29.753.982.000.000.000,297539.82,Thẻ,Thường xuyên,Alice,Âm u,28,101116.06
2717,2023-07-16 22:11:36,9,Pepsi,17,Cửa hàng,Thái Bình,4,23181.0,92724.0,0.05,9272.4,97360.2,Thẻ,VIP,Carol,Mưa,21,57226.19
2718,2024-02-06 13:05:18,4,Number 1,22,Online,Quảng Nam,7,30536.27,213753.89,0.0,21.375.389.000.000.000,235.129.279,Chuyển khoản,Thường xuyên,Alice,Âm u,34,187965.67
2719,2023-08-14 13:52:31,10,Revive,2,Cửa hàng,Long An,6,34519.23,207115.38,0.1,20.711.538.000.000.000,207115.38,Chuyển khoản,Thường xuyên,David,Âm u,28,161063.0
2720,2024-05-15 03:11:51,2,Number 1,42,Online,Nam Định,9,43831.18,394480.62,0.05,39.448.062,414.204.651,Tiền mặt,Mới,Emma,Âm u,20,46894.27
2721,2023-07-18 16:38:21,3,7 Up,12,Siêu thị,Đà Nẵng,10,11275.14,112751.4,0.0,11275.14,124026.54,Tiền mặt,Thường xuyên,Alice,Nắng,34,92326.31
2722,2023-08-25 21:26:52,3,C2,45,Siêu thị,Bình Định,3,16559.5,49678.5,0.05,4967.85,52.162.425,Thẻ,Mới,Carol,Nắng,32,36094.35
2723,2023-11-06 04:50:14,9,Number 1,11,Online,Bình Định,8,46858.75,374870.0,0.1,37487.0,374870.0,Tiền mặt,VIP,Bob,Mưa,28,271518.68
2724,2024-03-27 15:27:41,4,Pepsi,40,Cửa hàng,Hà Nội,5,48691.8,243459.0,0.0,24345.9,267804.9,Chuyển khoản,Thường xuyên,Carol,Mưa,20,113548.45
2725,2024-03-29 05:19:02,1,7 Up,29,Cửa hàng,Quảng Nam,6,12216.96,73301.76,0.0,7.330.176,80.631.936,Thẻ,Thường xuyên,David,Nắng,29,30669.77
2726,2024-03-20 05:52:57,1,Mirinda,20,Siêu thị,Hà Nội,3,23271.83,69815.49,0.0,6.981.549.000.000.000,76.797.039,Tiền mặt,VIP,Bob,Mưa,29,23900.12
2727,2024-04-01 23:46:32,7,Pepsi,5,Cửa hàng,Thái Bình,3,10389.21,31167.63,0.1,31.167.630.000.000.000,31167.63,Chuyển khoản,Thường xuyên,David,Mưa,34,4754.81
2728,2023-10-25 16:35:26,7,Strongbow,25,Online,Bình Dương,7,40298.68,282090.76,0.0,28.209.076.000.000.000,310.299.836,Thẻ,Thường xuyên,Bob,Nắng,34,79715.55
2729,2023-10-20 06:32:46,2,Oolong Tea Plus,34,Online,Bình Dương,6,37278.29,223669.74,0.05,2.236.697.400.000.000,234.853.227,Thẻ,Thường xuyên,Bob,Nắng,27,66493.19
2730,2024-06-27 01:59:13,9,Coca-Cola,12,Online,Đà Nẵng,2,32592.77,65185.54,0.1,6.518.554,6.518.554.000.000.000,Chuyển khoản,Thường xuyên,Bob,Nắng,20,31762.41
2731,2024-06-26 20:04:18,9,Sting,28,Siêu thị,Thái Bình,10,37667.14,376671.4,0.0,37667.14,414338.54,Tiền mặt,Thường xuyên,Alice,Nắng,27,262899.88
2732,2024-01-02 10:16:01,5,Coca-Cola,34,Siêu thị,Khánh Hòa,8,31512.19,252097.52,0.1,25.209.752,252097.52,Tiền mặt,Thường xuyên,Emma,Âm u,20,120766.78
2733,2023-10-11 10:25:57,3,Mirinda,6,Siêu thị,Thái Bình,5,19553.89,97769.45,0.1,9.776.945,97769.45,Chuyển khoản,Mới,David,Nắng,32,14301.28
2734,2024-03-13 08:25:45,3,Oolong Tea Plus,19,Online,Hải Phòng,7,40174.1,281218.7,0.0,28.121.870.000.000.000,309340.57,Chuyển khoản,Thường xuyên,Bob,Nắng,27,243600.59
2735,2023-10-14 20:30:33,3,Number 1,12,Siêu thị,Nghệ An,3,41331.89,123995.67,0.0,12.399.567,136.395.237,Chuyển khoản,Thường xuyên,Alice,Nắng,32,105914.55
2736,2023-08-11 05:29:12,6,C2,25,Online,Nam Định,10,44168.93,441689.3,0.0,44168.93,485858.23,Tiền mặt,VIP,Carol,Nắng,21,321616.79
2737,2023-11-23 05:52:49,4,Pepsi,13,Cửa hàng,Quảng Nam,5,48164.02,240820.1,0.05,24082.01,252.861.105,Tiền mặt,Thường xuyên,Emma,Nắng,24,215067.36
2738,2023-10-02 19:25:19,8,Oolong Tea Plus,17,Siêu thị,Nam Định,3,39902.41,119707.23,0.0,11.970.723.000.000.000,131.677.953,Chuyển khoản,VIP,Carol,Âm u,34,64113.5
2739,2024-03-25 14:35:50,5,Oolong Tea Plus,12,Cửa hàng,Quảng Nam,3,12182.05,36546.15,0.05,3.654.615,3.837.345.749.999.990,Tiền mặt,VIP,Bob,Nắng,26,31803.0
2740,2023-07-24 05:00:47,1,Revive,3,Cửa hàng,Quảng Nam,1,10833.56,10833.56,0.0,1.083.356,11.916.916,Chuyển khoản,VIP,Bob,Âm u,27,1738.61
2741,2023-11-30 07:30:16,9,Sting,24,Siêu thị,Đồng Nai,3,39595.57,118786.71,0.1,11.878.671.000.000.000,118786.71,Thẻ,VIP,Alice,Âm u,31,46629.08
2742,2024-06-18 21:32:19,1,Pepsi,8,Siêu thị,Bình Dương,7,12242.09,85694.63,0.1,8.569.463.000.000.000,85694.63,Tiền mặt,Mới,David,Âm u,25,24020.63
2743,2024-01-11 02:12:02,6,Oolong Tea Plus,48,Cửa hàng,Quảng Ninh,9,22638.1,203742.9,0.0,20374.29,224117.19,Chuyển khoản,Mới,Bob,Mưa,27,52293.97
2744,2023-09-10 03:02:55,1,Revive,36,Cửa hàng,Huế,1,15446.53,15446.53,0.0,15.446.530.000.000.000,16.991.183,Tiền mặt,Thường xuyên,Bob,Âm u,22,3284.59
2745,2024-05-24 23:00:00,3,7 Up,26,Cửa hàng,Bình Định,4,48756.97,195027.88,0.0,19.502.788,214.530.668,Tiền mặt,VIP,David,Nắng,26,116613.2
2746,2023-10-18 04:23:33,10,Mirinda,45,Online,Bình Định,10,22656.08,226560.8,0.1,22656.08,22.656.080.000.000.000,Chuyển khoản,Mới,Alice,Nắng,26,164269.6
2747,2024-02-23 20:38:51,5,Mirinda,8,Cửa hàng,Nghệ An,7,12205.93,8.544.151.000.000.000,0.1,8.544.151.000.000.000,8.544.151.000.000.000,Chuyển khoản,Mới,Emma,Mưa,21,48072.7
2748,2024-02-25 00:11:36,10,C2,32,Online,Nghệ An,6,47985.25,287911.5,0.1,28.791.150.000.000.000,287911.5,Thẻ,Mới,Bob,Nắng,29,62640.95
2749,2024-06-14 10:08:24,7,C2,32,Siêu thị,Hải Phòng,4,34350.38,137401.52,0.0,13.740.152,151.141.672,Tiền mặt,Thường xuyên,Carol,Âm u,32,102899.86
2750,2024-02-29 22:37:30,10,Oolong Tea Plus,1,Cửa hàng,Bà Rịa - Vũng Tàu,3,11444.4,34333.2,0.0,34.333.200.000.000.000,37766.52,Chuyển khoản,Thường xuyên,Emma,Âm u,22,20900.81
2751,2023-12-24 05:20:54,8,Oolong Tea Plus,3,Siêu thị,Khánh Hòa,6,43335.27,260011.62,0.1,26.001.162,260011.62,Chuyển khoản,Mới,Emma,Âm u,27,106743.24
2752,2023-11-17 10:37:27,9,Pepsi,1,Cửa hàng,Đà Nẵng,4,16101.3,64405.2,0.05,6440.52,6.762.545.999.999.990,Chuyển khoản,Thường xuyên,Emma,Âm u,30,41174.52
2753,2024-05-28 20:40:05,6,Sting,15,Siêu thị,Đà Nẵng,5,42098.25,210491.25,0.0,21.049.125,231.540.375,Chuyển khoản,VIP,Alice,Mưa,34,64815.3
2754,2023-12-17 11:09:00,9,Oolong Tea Plus,50,Cửa hàng,Hà Nội,2,34110.67,68221.34,0.0,6.822.134,75.043.474,Chuyển khoản,Thường xuyên,Carol,Âm u,28,25661.71
2755,2023-12-01 00:58:47,8,Mirinda,20,Online,Cần Thơ,9,17084.79,15.376.311.000.000.000,0.05,15.376.311.000.000.000,16.145.126.550.000.000,Tiền mặt,VIP,David,Nắng,21,128236.69
2756,2023-11-25 09:31:08,9,Number 1,3,Siêu thị,Cần Thơ,2,40104.67,80209.34,0.1,8.020.934,80209.34,Chuyển khoản,Thường xuyên,Alice,Nắng,28,26661.87
2757,2024-06-15 01:53:04,10,Oolong Tea Plus,15,Siêu thị,Quảng Nam,4,28180.65,112722.6,0.0,11.272.260.000.000.000,12.399.486.000.000.000,Thẻ,VIP,Alice,Âm u,32,53654.9
2758,2024-03-15 12:02:57,4,Revive,37,Cửa hàng,Hà Nội,8,35524.68,284197.44,0.05,28.419.744,29.840.731.200.000.000,Thẻ,Thường xuyên,Bob,Mưa,22,230800.41
2759,2024-03-05 05:15:01,9,Mirinda,21,Online,Đồng Nai,7,44781.44,313470.08,0.05,31.347.008.000.000.000,32.914.358.400.000.000,Thẻ,Thường xuyên,Emma,Mưa,20,208826.58
2760,2023-09-26 17:40:03,7,Oolong Tea Plus,42,Online,Bà Rịa - Vũng Tàu,4,20412.18,81648.72,0.1,8.164.872,81648.72,Thẻ,VIP,Emma,Âm u,30,12227.92
2761,2023-12-07 10:11:37,5,Coca-Cola,39,Online,Nam Định,8,24639.22,197113.76,0.05,19.711.376.000.000.000,20.696.944.800.000.000,Chuyển khoản,VIP,David,Âm u,33,42939.74
2762,2024-07-02 15:36:41,5,Coca-Cola,23,Cửa hàng,Bà Rịa - Vũng Tàu,6,49891.87,29.935.122.000.000.000,0.1,29.935.122.000.000.000,29.935.122.000.000.000,Chuyển khoản,VIP,David,Âm u,20,31813.03
2763,2023-12-25 00:31:19,1,Coca-Cola,40,Siêu thị,Hà Nội,8,30325.09,242600.72,0.05,24.260.072,254.730.756,Chuyển khoản,Mới,Alice,Nắng,26,146709.74
2764,2023-09-13 21:32:13,2,Sting,35,Cửa hàng,TP. Hồ Chí Minh,4,32340.67,129362.68,0.0,12.936.268,142.298.948,Tiền mặt,Thường xuyên,Alice,Nắng,27,59266.06
2765,2024-04-13 09:13:58,10,Strongbow,18,Online,Hà Nội,5,21417.83,107089.15,0.1,10.708.915,10.708.915.000.000.000,Thẻ,Thường xuyên,Carol,Mưa,20,22212.42
2766,2023-08-08 20:09:04,3,Revive,17,Online,Huế,4,26641.51,106566.04,0.1,10.656.604,10.656.603.999.999.900,Tiền mặt,Mới,Bob,Nắng,30,92323.2
2767,2024-06-24 13:40:08,8,Revive,31,Siêu thị,Bà Rịa - Vũng Tàu,7,30062.57,210437.99,0.05,21.043.799.000.000.000,2.209.598.895,Tiền mặt,Thường xuyên,David,Mưa,32,110212.22
2768,2023-08-11 03:21:36,6,Mirinda,48,Cửa hàng,Cần Thơ,4,20338.05,81352.2,0.0,8135.22,89487.42,Tiền mặt,VIP,Alice,Mưa,26,23878.06
2769,2023-09-04 13:43:12,10,Number 1,26,Cửa hàng,Cần Thơ,5,19526.06,97630.3,0.05,9763.03,102.511.815,Thẻ,VIP,Alice,Mưa,26,48862.29
2770,2024-01-02 16:43:51,5,Mirinda,22,Online,Thái Bình,9,34019.27,306173.43,0.05,30.617.343,3.214.821.015,Tiền mặt,Mới,Bob,Nắng,34,197082.69
2771,2023-11-07 02:49:08,1,Pepsi,45,Siêu thị,Đồng Nai,8,17346.24,138769.92,0.05,13.876.992.000.000.000,145.708.416,Tiền mặt,Thường xuyên,David,Nắng,26,22340.76
2772,2023-09-03 21:04:32,9,7 Up,36,Siêu thị,Đồng Nai,2,32138.86,64277.72,0.0,6.427.772.000.000.000,70.705.492,Tiền mặt,Thường xuyên,Emma,Mưa,25,20553.64
2773,2024-02-20 07:49:32,3,Coca-Cola,35,Online,Quảng Ninh,7,38249.27,267744.89,0.0,26.774.489,294.519.379,Chuyển khoản,Mới,Bob,Mưa,23,199623.2
2774,2024-02-18 22:29:56,3,Number 1,11,Cửa hàng,Cần Thơ,2,17930.5,35861.0,0.05,35.861.000.000.000.000,37654.05,Tiền mặt,VIP,David,Âm u,23,16773.33
2775,2024-01-27 23:06:40,2,7 Up,27,Cửa hàng,Bà Rịa - Vũng Tàu,10,39835.87,398358.7,0.1,39835.87,398358.7,Thẻ,VIP,Bob,Mưa,29,214022.88
2776,2023-12-31 04:36:43,4,7 Up,34,Siêu thị,Thái Bình,3,24387.73,73163.19,0.1,7.316.319.000.000.000,73163.19,Chuyển khoản,Thường xuyên,Bob,Mưa,25,32649.28
2777,2023-10-20 12:56:25,2,7 Up,18,Siêu thị,Thái Bình,1,49701.17,49701.17,0.1,4.970.117,49701.17,Thẻ,VIP,Emma,Âm u,31,6715.62
2778,2024-04-17 22:07:16,9,Sting,27,Online,Nam Định,2,49164.05,98328.1,0.1,9832.81,98328.1,Chuyển khoản,Thường xuyên,David,Mưa,27,22871.1
2779,2024-06-07 12:26:45,10,Oolong Tea Plus,4,Siêu thị,Cần Thơ,3,41944.58,125833.74,0.05,12.583.374.000.000.000,132.125.427,Thẻ,VIP,Carol,Nắng,27,57434.71
2780,2024-01-14 07:45:31,7,7 Up,17,Cửa hàng,Quảng Nam,5,23709.17,118545.85,0.05,11.854.585,1.244.731.425,Tiền mặt,VIP,Carol,Nắng,33,31693.04
2781,2023-12-31 22:53:49,8,Oolong Tea Plus,6,Cửa hàng,Hải Phòng,6,47489.34,284936.04,0.0,28.493.604.000.000.000,313.429.644,Chuyển khoản,Thường xuyên,Alice,Mưa,22,39886.27
2782,2023-08-11 20:31:38,3,C2,42,Siêu thị,TP. Hồ Chí Minh,7,49952.16,349665.12,0.1,34.966.512,349665.12,Chuyển khoản,Thường xuyên,Emma,Âm u,29,270962.4
2783,2023-12-13 10:33:01,6,Coca-Cola,11,Online,Huế,5,28491.6,142458.0,0.05,14245.8,149580.9,Chuyển khoản,VIP,Emma,Âm u,31,126068.78
2784,2023-12-02 11:43:53,10,7 Up,5,Cửa hàng,Đà Nẵng,5,34584.19,172920.95,0.1,17.292.095,172920.95,Chuyển khoản,Thường xuyên,Bob,Nắng,25,127012.91
2785,2024-02-16 18:26:49,6,Revive,18,Cửa hàng,Hà Nội,8,10239.49,81915.92,0.1,8.191.592.000.000.000,81915.92,Thẻ,VIP,David,Nắng,23,64142.45
2786,2023-11-30 03:40:20,1,Oolong Tea Plus,25,Online,Quảng Ninh,1,11741.37,11741.37,0.05,11.741.370.000.000.000,12.328.438.500.000.000,Chuyển khoản,Thường xuyên,Carol,Âm u,28,3447.05
2787,2023-08-25 02:14:24,6,Revive,10,Siêu thị,Ninh Bình,9,30024.41,270219.69,0.05,27.021.969,2.837.306.745,Tiền mặt,Mới,Emma,Mưa,26,234686.23
2788,2024-02-27 20:35:58,3,Revive,41,Cửa hàng,Nam Định,3,34373.16,103119.48,0.05,10.311.948.000.000.000,108.275.454,Tiền mặt,Thường xuyên,Carol,Mưa,27,26557.45
2789,2024-04-27 12:22:02,3,Strongbow,16,Cửa hàng,Hải Phòng,6,22496.03,134976.18,0.1,13.497.618,134976.18,Thẻ,VIP,Bob,Mưa,20,116233.91
2790,2023-10-02 14:13:24,3,7 Up,10,Online,TP. Hồ Chí Minh,4,13965.29,55861.16,0.0,5.586.116.000.000.000,61.447.276.000.000.000,Thẻ,VIP,Carol,Mưa,23,50043.52
2791,2024-03-30 14:21:22,10,C2,10,Siêu thị,Cần Thơ,2,41291.67,82583.34,0.1,8.258.334,82583.34,Chuyển khoản,VIP,Carol,Âm u,25,55279.49
2792,2023-08-11 20:24:56,10,Number 1,36,Online,Ninh Bình,6,26750.82,16.050.491.999.999.900,0.05,16.050.492.000.000.000,168.530.166,Chuyển khoản,Mới,Alice,Âm u,25,142033.21
2793,2023-12-06 15:14:55,8,Revive,21,Online,Đồng Nai,10,35954.58,35.954.580.000.000.000,0.1,35954.58,35.954.580.000.000.000,Tiền mặt,VIP,Alice,Âm u,33,199775.09
2794,2024-04-04 04:34:21,5,Coca-Cola,14,Siêu thị,Ninh Bình,8,36008.7,288069.6,0.0,28806.96,316876.56,Tiền mặt,Thường xuyên,Emma,Mưa,21,88619.84
2795,2023-08-10 02:33:02,4,Pepsi,8,Cửa hàng,Nam Định,4,31874.09,127496.36,0.05,12.749.636,133.871.178,Thẻ,Thường xuyên,Bob,Mưa,26,57321.94
2796,2024-04-20 16:44:32,9,Revive,1,Online,Bình Định,8,17139.76,137118.08,0.05,13.711.808,143.973.984,Thẻ,VIP,David,Nắng,22,78822.16
2797,2023-07-22 04:05:00,9,Coca-Cola,16,Cửa hàng,Nam Định,7,34643.87,24.250.709.000.000.000,0.1,24.250.709.000.000.000,24.250.709.000.000.000,Chuyển khoản,Thường xuyên,Emma,Âm u,25,38428.95
2798,2024-02-06 20:40:06,1,Mirinda,26,Cửa hàng,Quảng Nam,1,22883.68,22883.68,0.05,2.288.368,24.027.864,Tiền mặt,VIP,Bob,Âm u,31,13681.57
2799,2024-03-24 08:39:52,2,Coca-Cola,49,Cửa hàng,Bà Rịa - Vũng Tàu,5,42765.83,213829.15,0.0,21.382.915,23.521.206.500.000.000,Thẻ,Mới,David,Mưa,22,189226.45
2800,2024-06-25 16:57:07,8,Sting,42,Cửa hàng,Hà Nội,8,17728.07,141824.56,0.05,14.182.456,148.915.788,Chuyển khoản,VIP,Emma,Mưa,25,35752.0
2801,2023-08-01 03:22:57,5,Number 1,6,Online,Bình Định,6,21646.23,129877.38,0.1,12.987.738,129877.38,Thẻ,Mới,Carol,Mưa,29,95339.88
2802,2024-04-10 05:02:22,7,Mirinda,39,Siêu thị,Quảng Nam,9,27612.68,248514.12,0.05,24.851.412,260.939.826,Chuyển khoản,VIP,Carol,Mưa,32,205351.95
2803,2023-08-25 02:34:14,1,Strongbow,50,Cửa hàng,Cần Thơ,7,39601.27,277208.89,0.1,27.720.889,277208.89,Thẻ,Mới,Carol,Âm u,29,237002.87
2804,2023-07-17 02:57:48,10,Coca-Cola,2,Cửa hàng,Nghệ An,2,38830.74,77661.48,0.05,7.766.148,81.544.554,Chuyển khoản,Mới,David,Mưa,27,67418.59
2805,2024-04-03 20:20:58,5,Coca-Cola,9,Cửa hàng,Hà Nội,1,23484.74,23484.74,0.05,2.348.474,24.658.977,Thẻ,Mới,Carol,Nắng,24,12145.55
2806,2024-04-20 01:09:39,3,Oolong Tea Plus,5,Siêu thị,Nam Định,9,30430.59,273875.31,0.1,27.387.531,273875.31,Thẻ,Thường xuyên,Emma,Mưa,20,241515.94
2807,2023-09-28 04:45:40,10,C2,40,Cửa hàng,Đà Nẵng,5,19369.62,96848.1,0.0,9684.81,106532.91,Tiền mặt,Thường xuyên,Alice,Nắng,22,68360.05
